Date,Open,High,Low,Close,Adj Close,Volume
12-10-2018,69.699997,70.650002,68.800003,69.099998,69.099998,5729329
15-10-2018,69.5,70.099998,67.849998,68.949997,68.949997,5341857
16-10-2018,69.25,71.800003,69.25,71.050003,71.050003,5666910
17-10-2018,72.050003,72.199997,64.699997,66.849998,66.849998,8310635
19-10-2018,65.949997,67.349998,64.099998,64.5,64.5,9424384
22-10-2018,65.300003,66.150002,62.150002,62.700001,62.700001,10353547
23-10-2018,62.400002,63.799999,61.400002,62.650002,62.650002,7895699
24-10-2018,63.5,64.150002,62.049999,63.400002,63.400002,9814022
25-10-2018,62.650002,64.800003,62.150002,63.650002,63.650002,16667984
26-10-2018,63.700001,64,61.25,62.150002,62.150002,13037189
29-10-2018,62.799999,70.199997,62.150002,69.699997,69.699997,20684460
30-10-2018,70.5,79.349998,69.150002,75.800003,75.800003,50703951
31-10-2018,76,77.300003,73.300003,76.650002,76.650002,20226029
01-11-2018,77,78.400002,75.650002,77.349998,77.349998,13507324
02-11-2018,78.300003,81.199997,75.050003,75.75,75.75,16344906
05-11-2018,75.949997,80,75.050003,79.449997,79.449997,12440081
06-11-2018,80.199997,80.900002,78.050003,78.949997,78.949997,9542388
07-11-2018,80,80,79,79.300003,79.300003,908757
09-11-2018,79,83.099998,78.550003,81.849998,81.849998,13785896
12-11-2018,81.849998,82.099998,77.75,78.550003,78.550003,9783765
13-11-2018,78.050003,80.400002,76.449997,79.900002,79.900002,10554347
14-11-2018,80.5,83.5,80.099998,80.650002,80.650002,11893676
15-11-2018,80.650002,82.400002,79.400002,81.599998,81.599998,7243250
16-11-2018,81.599998,84.599998,80.199997,82.599998,82.599998,11375780
19-11-2018,84,84,80.800003,81.75,81.75,11025472
20-11-2018,80.849998,81.599998,78.300003,79.949997,79.949997,15314250
21-11-2018,80,83.050003,79.5,82.150002,82.150002,10985086
22-11-2018,82.150002,82.650002,80,80.300003,80.300003,7256111
26-11-2018,81,81,78.400002,80.050003,80.050003,7925837
27-11-2018,80,82.699997,79.800003,81.699997,81.699997,11420374
28-11-2018,82,82.300003,78.900002,79.400002,79.400002,8596382
29-11-2018,80,80.800003,78.800003,79.800003,79.800003,8509042
30-11-2018,80.150002,80.449997,77.5,78.550003,78.550003,9535721
03-12-2018,78.550003,81.599998,78.150002,80.75,80.75,9553521
04-12-2018,80.599998,81.5,78.599998,79.050003,79.050003,6514468
05-12-2018,78.800003,79.400002,75.800003,76.150002,76.150002,7881260
06-12-2018,75.599998,76.199997,73,73.550003,73.550003,7523652
07-12-2018,74.099998,74.5,70.949997,73,73,9166675
10-12-2018,70.099998,73,70.099998,71.550003,71.550003,5857408
11-12-2018,70,74.300003,69.099998,73.400002,73.400002,10272963
12-12-2018,74.099998,77.5,74.099998,77.050003,77.050003,10205966
13-12-2018,77.5,79.150002,76.150002,77.199997,77.199997,7630320
14-12-2018,77.699997,79.050003,76.800003,77.800003,77.800003,8280080
17-12-2018,78,78.599998,77.099998,77.849998,77.849998,4418775
